entry_num,userid,deviceid,sense_time,sense_time_millisec,upload_time,sensor_type,os,version,latitude,longitude,provider,accuracy,speed,bearing,config_accuracy
23128447,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-02 06:58:15",1488437895000,"2017-03-02 07:29:32",location,"iOS 10.2.1",2.0.2,41.80377765,-72.26223419,GPS,10,0,"",kCLLocationAccuracyHundredMeters
23128448,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-02 06:59:41",1488437981000,"2017-03-02 07:29:32",location,"iOS 10.2.1",2.0.2,41.80382493,-72.26222979,GPS,20,-1,"",kCLLocationAccuracyHundredMeters
23128460,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-02 07:26:41",1488439601000,"2017-03-02 08:29:21",location,"iOS 10.2.1",2.0.2,41.80382493,-72.26222980,GPS,20,-1,"",kCLLocationAccuracyNearestTenMeters
23128465,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-02 07:31:39",1488439899000,"2017-03-02 08:29:21",location,"iOS 10.2.1",2.0.2,41.80384768,-72.26223051,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
23128466,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-02 07:47:39",1488440859000,"2017-03-02 08:29:21",location,"iOS 10.2.1",2.0.2,41.80384768,-72.26223051,GPS,10,0,"",kCLLocationAccuracyHundredMeters
23128467,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-02 07:47:31",1488440851000,"2017-03-02 08:29:21",location,"iOS 10.2.1",2.0.2,41.80384768,-72.26223051,GPS,10,0,"",kCLLocationAccuracyHundredMeters
23128480,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-02 08:29:42",1488443382000,"2017-03-02 09:15:08",location,"iOS 10.2.1",2.0.2,41.80354978,-72.26257375,GPS,10,0,"",kCLLocationAccuracyHundredMeters
23128488,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-02 08:47:41",1488444461000,"2017-03-02 09:15:06",location,"iOS 10.2.1",2.0.2,41.80375843,-72.26204109,GPS,23,-1,"",kCLLocationAccuracyNearestTenMeters
23128491,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-02 08:53:03",1488444783000,"2017-03-02 09:15:06",location,"iOS 10.2.1",2.0.2,41.80359836,-72.26231382,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
23128492,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-02 09:10:51",1488445851000,"2017-03-02 09:36:26",location,"iOS 10.2.1",2.0.2,41.80372413,-72.26229706,GPS,10,0,"",kCLLocationAccuracyHundredMeters
23128493,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-02 09:10:59",1488445859000,"2017-03-02 09:36:26",location,"iOS 10.2.1",2.0.2,41.80372413,-72.26229706,GPS,10,0,"",kCLLocationAccuracyHundredMeters
23128502,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-02 09:29:47",1488446987000,"2017-03-02 09:36:26",location,"iOS 10.2.1",2.0.2,41.80389893,-72.26227485,GPS,10,0,"",kCLLocationAccuracyHundredMeters
23128504,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-02 09:29:54",1488446994000,"2017-03-02 09:36:26",location,"iOS 10.2.1",2.0.2,41.80383950,-72.26225548,GPS,10,0,"",kCLLocationAccuracyHundredMeters
23128520,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-02 10:15:22",1488449722000,"2017-03-02 10:41:15",location,"iOS 10.2.1",2.0.2,41.80384202,-72.26247182,GPS,30,0,"",kCLLocationAccuracyNearestTenMeters
26482548,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 00:03:06",1488499386000,"2017-03-03 00:27:57",location,"iOS 10.2.1",2.0.2,41.80382548,-72.26223153,GPS,20,-1,"",kCLLocationAccuracyNearestTenMeters
26482551,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 00:11:07",1488499867000,"2017-03-03 00:27:57",location,"iOS 10.2.1",2.0.2,41.80382362,-72.26225456,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
26482552,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 00:26:05",1488500766000,"2017-03-03 00:58:44",location,"iOS 10.2.1",2.0.2,41.80380297,-72.26193021,GPS,31,-1,"",kCLLocationAccuracyHundredMeters
26482553,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 00:23:08",1488500588000,"2017-03-03 00:58:44",location,"iOS 10.2.1",2.0.2,41.80382362,-72.26225456,GPS,10,0,"",kCLLocationAccuracyHundredMeters
26482559,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 00:36:26",1488501386000,"2017-03-03 00:58:44",location,"iOS 10.2.1",2.0.2,41.80374102,-72.26228918,GPS,30,0,"",kCLLocationAccuracyHundredMeters
26482566,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 00:57:08",1488502629000,"2017-03-03 01:28:30",location,"iOS 10.2.1",2.0.2,41.80380776,-72.26202613,GPS,27,-1,"",kCLLocationAccuracyHundredMeters
26482578,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 01:26:15",1488504376000,"2017-03-03 01:47:59",location,"iOS 10.2.1",2.0.2,41.80380291,-72.26192958,GPS,31,-1,"",kCLLocationAccuracyHundredMeters
26482585,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 01:46:28",1488505589000,"2017-03-03 02:47:08",location,"iOS 10.2.1",2.0.2,41.80382556,-72.26223178,GPS,20,-1,"",kCLLocationAccuracyHundredMeters
26482596,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 02:15:43",1488507344000,"2017-03-03 02:47:08",location,"iOS 10.2.1",2.0.2,41.80382549,-72.26223158,GPS,20,-1,"",kCLLocationAccuracyNearestTenMeters
26482601,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 02:17:20",1488507440000,"2017-03-03 02:47:08",location,"iOS 10.2.1",2.0.2,41.80367245,-72.26211081,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
26482613,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 03:17:05",1488511025000,"2017-03-03 04:46:12",location,"iOS 10.2.1",2.0.2,41.80364056,-72.26228457,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
26482614,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 03:35:02",1488512102000,"2017-03-03 04:46:12",location,"iOS 10.2.1",2.0.2,41.80377949,-72.26229362,GPS,5,0,"",kCLLocationAccuracyNearestTenMeters
38013039,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 04:46:24",1488516384000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80337695,-72.26242949,GPS,30,0,"",kCLLocationAccuracyNearestTenMeters
38013126,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 09:21:26",1488532886000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80376365,-72.26228692,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013127,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 09:36:39",1488533799000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80376365,-72.26228692,GPS,10,0,"",kCLLocationAccuracyHundredMeters
38013128,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 09:41:46",1488534106000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80382501,-72.26223005,GPS,20,-1,"",kCLLocationAccuracyHundredMeters
38013134,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 09:47:07",1488534427000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80382065,-72.26230284,GPS,10,0,"",kCLLocationAccuracyHundredMeters
38013136,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 10:04:16",1488535457000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80382501,-72.26223005,GPS,20,-1,"",kCLLocationAccuracyHundredMeters
38013146,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 10:26:46",1488536807000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80382504,-72.26223013,GPS,20,-1,"",kCLLocationAccuracyHundredMeters
38013158,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 10:49:16",1488538156000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80377589,-72.26208965,GPS,22,-1,"",kCLLocationAccuracyHundredMeters
38013175,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 11:09:56",1488539396000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80390530,-72.26232329,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013176,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 11:27:55",1488540475000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80381943,-72.26231718,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013177,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 11:27:47",1488540467000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80381943,-72.26231718,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013181,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 11:30:44",1488540644000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80401288,-72.26237325,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013182,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 11:48:31",1488541711000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80384424,-72.26228063,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013183,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 11:52:15",1488541936000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80380349,-72.26225849,GPS,20,-1,"",kCLLocationAccuracyNearestTenMeters
38013189,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 11:55:29",1488542129000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80331911,-72.26237342,GPS,50,0,"",kCLLocationAccuracyNearestTenMeters
38013190,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 12:13:27",1488543207000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80373427,-72.26230008,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013191,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 12:13:19",1488543199000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80373427,-72.26230008,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013196,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 12:14:35",1488543275000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80386951,-72.26228566,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013197,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 12:32:30",1488544350000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80377828,-72.26227485,GPS,10,0,"",kCLLocationAccuracyHundredMeters
38013198,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 12:37:10",1488544631000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80380363,-72.26225848,GPS,20,-1,"",kCLLocationAccuracyHundredMeters
38013207,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 12:47:19",1488545239000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80427968,-72.26225926,GPS,50,0,"",kCLLocationAccuracyHundredMeters
38013210,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 12:59:40",1488545981000,"2017-03-05 13:23:37",location,"iOS 10.2.1",2.1.1,41.80380388,-72.26225845,GPS,20,-1,"",kCLLocationAccuracyHundredMeters
38013223,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:26:40",1488547601000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80376035,-72.26211769,GPS,22,-1,"",kCLLocationAccuracyNearestTenMeters
38013228,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:30:17",1488547817000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80375489,-72.26210930,GPS,50,0,"",kCLLocationAccuracyNearestTenMeters
38013229,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:40:18",1488548419000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80422457,-72.26215658,GPS,5,3,"",kCLLocationAccuracyNearestTenMeters
38013235,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:43:12",1488548592000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80234275,-72.26257634,GPS,5,5,"",kCLLocationAccuracyNearestTenMeters
38013241,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:43:39",1488548619000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80106367,-72.26113432,GPS,10,11,"",kCLLocationAccuracyNearestTenMeters
38013242,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:43:40",1488548620000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80095770,-72.26104025,GPS,5,12,"",kCLLocationAccuracyBest
38013243,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:43:41",1488548621000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80086179,-72.26101517,GPS,5,12,"",kCLLocationAccuracyBest
38013244,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:43:42",1488548622000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80074596,-72.26099432,GPS,5,12,"",kCLLocationAccuracyBest
38013245,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:43:43",1488548623000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80062895,-72.26097783,GPS,5,13,"",kCLLocationAccuracyBest
38013246,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:43:44",1488548624000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80051505,-72.26096699,GPS,5,13,"",kCLLocationAccuracyBest
38013247,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:43:45",1488548625000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80037840,-72.26096018,GPS,5,14,"",kCLLocationAccuracyBest
38013248,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:43:46",1488548626000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80025016,-72.26095452,GPS,5,13,"",kCLLocationAccuracyBest
38013249,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:44:32",1488548672000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.79959566,-72.25596646,Network,5,13,"",kCLLocationAccuracyBest
38013250,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:45:54",1488548754000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80501850,-72.25362908,GPS,5,7,"",kCLLocationAccuracyNearestTenMeters
38013256,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:46:17",1488548777000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80440474,-72.25249241,GPS,5,7,"",kCLLocationAccuracyNearestTenMeters
38013261,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:46:23",1488548783000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80407181,-72.25216677,GPS,5,9,"",kCLLocationAccuracyNearestTenMeters
38013285,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:46:33",1488548794000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80376453,-72.25167082,GPS,10,4,"",kCLLocationAccuracyHundredMeters
38013299,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:47:29",1488548849000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80284994,-72.25270364,GPS,30,4,"",kCLLocationAccuracyNearestTenMeters
38013300,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:47:52",1488548872000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80198656,-72.25232737,GPS,5,7,"",kCLLocationAccuracyNearestTenMeters
38013301,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:50:11",1488549011000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80286741,-72.25261244,GPS,5,1,"",kCLLocationAccuracyNearestTenMeters
38013302,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:51:01",1488549061000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80305596,-72.25210684,Network,5,1,"",kCLLocationAccuracyBest
38013303,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 13:51:50",1488549110000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80370854,-72.25215118,GPS,5,1,"",kCLLocationAccuracyNearestTenMeters
38013304,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 14:03:15",1488549795000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80382018,-72.25245763,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013306,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 14:09:54",1488550194000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80427323,-72.25247456,GPS,5,2,"",kCLLocationAccuracyNearestTenMeters
38013307,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 14:11:00",1488550260000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80505170,-72.25309758,GPS,5,2,"",kCLLocationAccuracyNearestTenMeters
38013308,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 14:12:11",1488550331000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80595166,-72.25321217,GPS,5,2,"",kCLLocationAccuracyNearestTenMeters
38013313,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 14:31:31",1488551492000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80633147,-72.25329270,GPS,20,-1,"",kCLLocationAccuracyHundredMeters
38013329,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 14:56:16",1488552977000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80633127,-72.25329370,GPS,20,-1,"",kCLLocationAccuracyHundredMeters
38013344,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 15:17:29",1488554249000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80625907,-72.25327796,GPS,5,0,"",kCLLocationAccuracyNearestTenMeters
38013345,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 15:35:28",1488555328000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80625907,-72.25327796,GPS,10,0,"",kCLLocationAccuracyHundredMeters
38013346,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 15:35:20",1488555320000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80625907,-72.25327796,GPS,10,0,"",kCLLocationAccuracyHundredMeters
38013347,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 15:42:04",1488555725000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80632816,-72.25328006,GPS,20,-1,"",kCLLocationAccuracyHundredMeters
38013359,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 16:12:12",1488557533000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80713694,-72.25369069,GPS,20,-1,"",kCLLocationAccuracyNearestTenMeters
38013361,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 16:14:02",1488557642000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80719092,-72.25357267,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013368,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 16:35:24",1488558925000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80716218,-72.25367163,GPS,20,-1,"",kCLLocationAccuracyNearestTenMeters
38013370,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 16:46:02",1488559562000,"2017-03-05 13:23:38",location,"iOS 10.2.1",2.1.1,41.80719600,-72.25357653,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013371,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 17:00:47",1488560447000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80719092,-72.25359698,GPS,10,0,"",kCLLocationAccuracyHundredMeters
38013372,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 17:00:39",1488560439000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80719092,-72.25359698,GPS,10,0,"",kCLLocationAccuracyHundredMeters
38013377,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 17:02:24",1488560545000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80717178,-72.25367234,GPS,20,-1,"",kCLLocationAccuracyHundredMeters
38013413,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 17:25:20",1488561921000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80686433,-72.25286013,GPS,27,-1,"",kCLLocationAccuracyNearestTenMeters
38013420,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 17:26:26",1488561986000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80688067,-72.25269978,GPS,30,0,"",kCLLocationAccuracyNearestTenMeters
38013421,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 17:42:36",1488562956000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80710870,-72.25284755,GPS,10,0,"",kCLLocationAccuracyHundredMeters
38013422,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 17:43:48",1488563029000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80694728,-72.25304548,GPS,28,-1,"",kCLLocationAccuracyHundredMeters
38013438,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 18:19:58",1488565199000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80630127,-72.25297957,GPS,51,-1,"",kCLLocationAccuracyHundredMeters
38013445,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 18:26:22",1488565582000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80679312,-72.25290941,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013446,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 18:27:24",1488565644000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80683863,-72.25290656,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013447,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 18:56:52",1488567412000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80694714,-72.25282031,GPS,10,0,"",kCLLocationAccuracyHundredMeters
38013449,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 18:56:58",1488567418000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80694714,-72.25282031,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013450,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 18:57:25",1488567445000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80685376,-72.25284336,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013451,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 19:39:36",1488569976000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80694114,-72.25276398,GPS,10,0,"",kCLLocationAccuracyHundredMeters
38013455,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 20:01:57",1488571317000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80685242,-72.25304886,GPS,30,-1,"",kCLLocationAccuracyNearestTenMeters
38013459,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 20:03:11",1488571391000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80673357,-72.25271470,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013460,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 20:08:40",1488571721000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80682384,-72.25270825,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013461,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 20:24:17",1488572658000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80686432,-72.25273473,GPS,10,0,"",kCLLocationAccuracyHundredMeters
38013465,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 20:32:39",1488573159000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80694902,-72.25288175,GPS,10,0,"",kCLLocationAccuracyNearestTenMeters
38013467,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 20:46:38",1488573998000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80674254,-72.25295099,GPS,50,2,"",kCLLocationAccuracyNearestTenMeters
38013469,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-03 20:46:49",1488574009000,"2017-03-05 13:23:39",location,"iOS 10.2.1",2.1.1,41.80648265,-72.25319414,GPS,50,2,"",kCLLocationAccuracyNearestTenMeters
