entry_num,userid,deviceid,sense_time,sense_time_millisec,upload_time,sensor_type,os,version,latitude,longitude,provider,accuracy,speed,bearing,config_accuracy
22050909,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 22:19:11",1488406752000,"2017-03-02 03:30:55",location,"iOS 10.2.1",2.0.2,41.80356570,-72.25086888,GPS,2188,-1,"",kCLLocationAccuracyHundredMeters
22050910,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 22:19:12",1488406753000,"2017-03-02 03:30:55",location,"iOS 10.2.1",2.0.2,41.80665343,-72.25327506,GPS,65,-1,"",kCLLocationAccuracyHundredMeters
22050911,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 22:20:25",1488406826000,"2017-03-02 03:30:55",location,"iOS 10.2.1",2.0.2,41.80681157,-72.25424226,GPS,65,-1,"",kCLLocationAccuracyHundredMeters
22050912,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 22:25:31",1488407132000,"2017-03-02 03:30:55",location,"iOS 10.2.1",2.0.2,41.80348325,-72.25081113,GPS,2189,-1,"",kCLLocationAccuracyHundredMeters
22050913,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 22:25:32",1488407133000,"2017-03-02 03:30:55",location,"iOS 10.2.1",2.0.2,41.80675193,-72.25438985,GPS,65,-1,"",kCLLocationAccuracyHundredMeters
22050914,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 22:28:53",1488407333000,"2017-03-02 03:30:55",location,"iOS 10.2.1",2.0.2,41.80674265,-72.25322619,GPS,65,-1,"",kCLLocationAccuracyHundredMeters
20005733,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 11:56:09",1488369370000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80382559,-72.26223302,GPS,65,-1,"",kCLLocationAccuracyNearestTenMeters
20005734,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 11:59:02",1488369542000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80382535,-72.26223302,GPS,65,-1,"",kCLLocationAccuracyNearestTenMeters
20005735,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:00:24",1488369625000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.79968322,-72.26229293,GPS,6000,-1,"",kCLLocationAccuracyNearestTenMeters
20005739,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:00:28",1488369628000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80373603,-72.26228717,GPS,100,0,"",kCLLocationAccuracyNearestTenMeters
20005740,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:00:31",1488369631000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80383062,-72.26223411,GPS,30,0,"",kCLLocationAccuracyNearestTenMeters
20005741,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:22:00",1488370921000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80383355,-72.26225902,GPS,165,-1,"",kCLLocationAccuracyHundredMeters
20005742,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:21:33",1488370893000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80390022,-72.26190353,GPS,26,-1,"",kCLLocationAccuracyHundredMeters
20005743,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:22:07",1488370928000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80256032,-72.26267116,GPS,165,-1,"",kCLLocationAccuracyHundredMeters
20005744,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:22:15",1488370935000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80237573,-72.26319787,GPS,65,-1,"",kCLLocationAccuracyHundredMeters
20005745,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:22:21",1488370942000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80235661,-72.26182943,GPS,65,-1,"",kCLLocationAccuracyHundredMeters
20005746,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:22:28",1488370948000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80183589,-72.26100232,Network,65,-1,"",kCLLocationAccuracyBest
20005747,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:22:28",1488370948000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80183589,-72.26100232,GPS,65,-1,"",kCLLocationAccuracyHundredMeters
20005748,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:22:34",1488370955000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80119783,-72.26017275,GPS,128,-1,"",kCLLocationAccuracyHundredMeters
20005749,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:22:41",1488370961000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.79963824,-72.26021895,GPS,165,-1,"",kCLLocationAccuracyHundredMeters
20005750,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:22:47",1488370968000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.79931451,-72.26084100,GPS,65,-1,"",kCLLocationAccuracyHundredMeters
20005751,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:22:54",1488370974000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.79875310,-72.26092411,GPS,148,-1,"",kCLLocationAccuracyHundredMeters
20005752,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:23:00",1488370980000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80028010,-72.25945178,GPS,65,-1,"",kCLLocationAccuracyHundredMeters
20005753,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:23:09",1488370989000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80096323,-72.25854585,GPS,197,-1,"",kCLLocationAccuracyHundredMeters
20005754,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:23:13",1488370993000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80122275,-72.25630761,GPS,65,-1,"",kCLLocationAccuracyHundredMeters
20005755,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:23:26",1488371006000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80113945,-72.25697638,GPS,165,-1,"",kCLLocationAccuracyHundredMeters
20005756,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:23:32",1488371013000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80042724,-72.25574267,GPS,65,-1,"",kCLLocationAccuracyHundredMeters
20005757,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:23:39",1488371019000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80100017,-72.25594164,GPS,76,-1,"",kCLLocationAccuracyHundredMeters
20005758,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:24:11",1488371052000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80182471,-72.25570359,GPS,67,-1,"",kCLLocationAccuracyHundredMeters
20005759,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:24:30",1488371071000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80249489,-72.25565735,GPS,65,-1,"",kCLLocationAccuracyHundredMeters
20005760,000000,14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,"2017-03-01 12:24:37",1488371077000,"2017-03-01 12:56:13",location,"iOS 10.2.1",2.0.2,41.80373258,-72.25543732,GPS,65,-1,"",kCLLocationAccuracyHundredMeters
